1,弟兄,19
2,神,16
3,弟兄们,15
4,因为,14
5,没有,14
6,信心,13
7,不是,13
8,律法,12
9,行为,12
10,不可,11
11,自己,9
12,忍耐,8
13,知道,7
14,中间,7
15,舌头,7
16,不要,6
17,试探,6
18,并且,6
19,审判,6
20,智慧,5
21,富足,5
22,怜悯,5
23,可以,5
24,什么,4
25,乃是,4
26,所以,4
27,衣服,4
28,穷人,4
29,岂不是,4
30,嫉妒,4
31,论断,4
32,祷告,4
33,喜乐,3
34,应当,3
35,一样,3
36,出来,3
37,生命,3
38,不能,3
39,私欲,3
40,生出,3
41,亲爱,3
42,各样,3
43,上头,3
44,灵魂,3
45,虔诚,3
46,清洁,3
47,世俗,3
48,待人,3
49,原来,3
50,说话,3
51,因着,3
52,判断,3
53,全身,3
54,制伏,3
55,抵挡,3
56,和平,3
57,不着,3
58,彼此,3
59,批评,3
60,起誓,3
61,主耶稣,2
62,耶稣,2
63,耶稣基督,2
64,基督,2
65,以为,2
66,经过,2
67,试验,2
68,成全,2
69,疑惑,2
70,心怀,2
71,二意,2
72,一切,2
73,路上,2
74,升高,2
75,如此,2
76,如同,2
77,应许,2
78,那些,2
79,可说,2
80,各人,2
81,全备,2
82,降下,2
83,转动,2
84,慢慢,2
85,污秽,2
86,温柔,2
87,栽种,2
88,行道,2
89,听道,2
90,欺哄,2
91,本来,2
92,如何,2
93,自由,2
94,勒住,2
95,面前,2
96,外貌,2
97,穿着,2
98,华美,2
99,坐在,2
100,世上,2
101,贫穷,2
102,敬奉,2
103,便是,2
104,奸淫,2
105,杀人,2
106,受审,2
107,益处,2
108,身体,2
109,指给,2
110,信神,2
111,只有,2
112,一位,2
113,鬼魔,2
114,愿意,2
115,亚伯,2
116,亚伯拉罕,2
117,拉罕,2
118,所说,2
119,许多,2
120,过失,2
121,顺服,2
122,最小,2
123,点着,2
124,起来,2
125,惟独,2
126,颂赞,2
127,为主,2
128,咒诅,2
129,发出,2
130,无花果,2
131,花果,2
132,分争,2
133,何处,2
134,满有,2
135,争战,2
136,战斗,2
137,斗殴,2
138,杀害,2
139,是因为,2
140,宴乐,2
141,淫乱,2
142,不知,2
143,务要,2
144,魔鬼,2
145,亲近,2
146,悲哀,2
147,哭泣,2
148,变作,2
149,明天,2
150,收割,2
151,工钱,2
152,日子,2
153,直到,2
154,免得,2
155,先前,2
156,受苦,2
157,指着,2
158,祈祷,2
159,下雨,2
160,仆人,1
161,雅各,1
162,十二,1
163,十二个,1
164,二个,1
165,支派,1
166,百般,1
167,般的,1
168,试炼,1
169,要以,1
170,大喜,1
171,心经,1
172,当成,1
173,成功,1
174,完备,1
175,毫无,1
176,无缺,1
177,缺欠,1
178,缺少,1
179,厚赐,1
180,赐与,1
181,众人,1
182,斥责,1
183,责人,1
184,赐给,1
185,只要,1
186,凭着,1
187,一点,1
188,海中,1
189,波浪,1
190,风吹,1
191,吹动,1
192,翻腾,1
193,定见,1
194,卑微,1
195,必要,1
196,过去,1
197,太阳,1
198,热风,1
199,刮起,1
200,枯乾,1
201,凋谢,1
202,美容,1
203,没了,1
204,忍受,1
205,以后,1
206,必得,1
207,冠冕,1
208,牵引,1
209,引诱,1
210,诱惑,1
211,长成,1
212,看错,1
213,美善,1
214,恩赐,1
215,赏赐,1
216,从众,1
217,之父,1
218,降下来,1
219,下来,1
220,改变,1
221,影儿,1
222,旨意,1
223,万物,1
224,好像,1
225,果子,1
226,所知,1
227,快快,1
228,动怒,1
229,怒气,1
230,不成,1
231,成就,1
232,脱去,1
233,邪恶,1
234,心领,1
235,领受,1
236,只是,1
237,单单,1
238,不行,1
239,对着,1
240,镜子,1
241,面目,1
242,看见,1
243,随即,1
244,相貌,1
245,惟有,1
246,详细,1
