1,神,72
2,基督,52
3,自己,35
4,不是,35
5,因为,29
6,时候,23
7,耶稣,19
8,安慰,19
9,忧愁,19
10,知道,17
11,乃是,17
12,所以,16
13,没有,15
14,众人,14
15,面前,14
16,并且,13
17,夸口,13
18,软弱,13
19,心里,12
20,身上,12
21,什么,12
22,荣光,12
23,凭着,11
24,提多,11
25,凡事,10
26,如今,10
27,教会,9
28,弟兄,9
29,从前,9
30,许多,9
31,荣耀,9
32,福音,9
33,热心,9
34,可以,9
35,马其顿,8
36,快乐,8
37,显明,8
38,却是,8
39,危险,8
40,写信,7
41,主耶稣,7
42,耶稣基督,7
43,各样,7
44,一切,7
45,患难,7
46,现在,7
47,已经,7
48,凭据,7
49,信心,7
50,这事,7
51,那些,7
52,免得,7
53,出来,7
54,行事,7
55,似乎,7
56,这话,7
57,愚妄,7
58,自夸,7
59,使徒,6
60,兄弟,6
61,不要,6
62,好像,6
63,既然,6
64,中间,6
65,圣灵,6
66,多多,6
67,不但,6
68,显出,6
69,出于,6
70,越发,6
71,不得,6
72,既有,6
73,虽然,6
74,不在,6
75,欢喜,6
76,乐意,6
77,写信给,5
78,圣徒,5
79,恩惠,5
80,盼望,5
81,认识,5
82,一样,5
83,原文,5
84,宽容,5
85,格外,5
86,赦免,5
87,爱心,5
88,感谢,5
89,别人,5
90,帕子,5
91,表明,5
92,说话,5
93,愿意,5
94,不知,5
95,夸奖,5
96,顺服,5
97,勇敢,5
98,血气,5
99,累着,5
100,三次,5
101,苦楚,4
102,弟兄们,4
103,晓得,4
104,不能,4
105,复活,4
106,所得,4
107,诚实,4
108,正如,4
109,实在,4
110,除了,4
111,恐怕,4
112,责罚,4
113,试验,4
114,职事,4
115,得以,4
116,弃绝,4
117,诡诈,4
118,活着,4
119,外显,4
120,永远,4
121,不至于,4
122,至于,4
123,赐给,4
124,里面,4
125,忍耐,4
126,仁义,4
127,贫穷,4
128,富足,4
129,所有,4
130,亏负,4
131,更加,4
132,懊悔,4
133,供给,4
134,同去,4
135,如何,4
136,权柄,4
137,言语,4
138,界限,4
139,妄人,4
140,哥林,3
141,哥林多,3
142,亚该亚,3
143,拯救,3
144,甚至,3
145,指望,3
146,必死,3
147,极大,3
148,良心,3
149,见证,3
150,更是,3
151,写给,3
152,几分,3
153,日子,3
154,深信,3
155,所传,3
156,只有,3
157,应许,3
158,必须,3
159,倘若,3
160,以外,3
161,先前,3
162,机会,3
163,并非,3
164,香气,3
165,人身,3
166,以色列,3
167,摩西,3
168,就越,3
169,变成,3
170,职分,3
171,道理,3
172,真理,3
173,各人,3
174,不信,3
175,如此,3
176,一同,3
177,顾念,3
178,帐棚,3
179,天上,3
180,离开,3
181,身体,3
182,身外,3
183,外貌,3
184,谨守,3
185,成为,3
186,不可,3
187,恩典,3
188,困苦,3
189,鞭打,3
190,知识,3
191,光明,3
192,务要,3
193,洁净,3
194,儿女,3
195,未曾,3
196,败坏,3
197,便宜,3
198,分外,3
199,争战,3
200,想念,3
201,告诉,3
202,后来,3
203,生出,3
204,意思,3
