1,神,159
2,约伯,61
3,回答,57
4,知道,49
5,言语,40
6,没有,39
7,智慧,39
8,自己,38
9,日子,35
10,恶人,34
11,能者,33
12,全能,32
13,不得,31
14,耶和华,28
15,不能,28
16,说话,25
17,黑暗,25
18,什么,25
19,罪孽,24
20,不是,23
21,因为,22
22,面前,22
23,一样,22
24,地上,21
25,攻击,21
26,一切,20
27,为何,20
28,时候,18
29,岂能,18
30,不再,17
31,身上,16
32,尘土,16
33,好像,16
34,食物,16
35,起来,15
36,临到,15
37,帐棚,15
38,出来,15
39,指望,15
40,岂可,15
41,房屋,14
42,审判,14
43,可以,14
44,朋友,13
45,以利,13
46,原文,13
47,惧怕,13
48,公义,13
49,死亡,13
50,看见,13
51,心中,12
52,不可,12
53,儿女,12
54,现在,12
55,所以,12
56,知识,12
57,声音,11
58,隐藏,11
59,如同,11
60,道路,11
61,发出,11
62,灭亡,11
63,口中,11
64,有罪,11
65,能力,11
66,以为,11
67,那时,11
68,敬畏,10
69,仆人,10
70,手中,10
71,幽暗,10
72,患难,10
73,惊惶,10
74,之间,10
75,我心,10
76,等候,10
77,不义,10
78,困苦,10
79,认识,10
80,心里,10
81,聪明,10
82,完全,9
83,正直,9
84,一同,9
85,犯罪,9
86,骨头,9
87,安慰,9
88,听见,9
89,生命,9
90,发怒,9
91,世人,9
92,经过,9
93,夜间,9
94,惟愿,9
95,明白,9
96,不要,9
97,指教,9
98,不知,9
99,衣服,9
100,指示,9
101,光明,9
102,远离,8
103,岂不是,8
104,不以,8
105,性命,8
106,灾祸,8
107,不在,8
108,君王,8
109,脱离,8
110,倚靠,8
111,无辜,8
112,忿怒,8
113,在世,8
114,石头,8
115,惊吓,8
116,孤儿,8
117,阴间,8
118,离开,8
119,藐视,8
120,然而,8
121,骄傲,8
122,教训,8
123,能用,8
124,儿子,7
125,三个,7
126,许多,7
127,伸手,7
128,逃脱,7
129,不出,7
130,开口,7
131,变为,7
132,亮光,7
133,躺卧,7
134,赐给,7
135,狮子,7
136,耳朵,7
137,洁净,7
138,拯救,7
139,不敬,7
140,过去,7
141,眼睛,7
142,云彩,7
143,要说,7
144,几时,7
145,折断,7
146,还要,7
147,空中,7
148,留心,7
149,这里,7
150,预备,7
151,不足,7
152,里面,7
153,晓得,7
154,寡妇,7
155,雷声,7
156,以利户,7
157,所有,6
158,于是,6
159,忽然,6
160,出于,6
161,存留,6
162,妇人,6
163,以利法,6
164,利法,6
165,本处,6
166,观看,6
167,咒诅,6
168,何处,6
169,之中,6
170,穷乏,6
171,刀剑,6
172,弟兄,6
173,诡诈,6
174,作声,6
175,责备,6
176,直到,6
177,破裂,6
178,再见,6
179,转眼,6
180,公平,6
181,报应,6
182,忘记,6
183,充满,6
184,吩咐,6
185,怒气,6
186,辩论,6
187,加增,6
188,那样,6
189,暗中,6
190,脚步,6
191,磐石,6
192,遮盖,6
193,因此,6
194,之处,6
195,穷人,6
196,所得,6
197,嗤笑,6
198,膀臂,6
199,别人,6
200,威严,6
201,作为,6
202,其中,5
203,当面,5
204,吃饭,5
205,报信,5
206,惟有,5
207,愚妄,5
208,毁灭,5
209,书亚,5
210,比勒,5
211,比勒达,5
212,勒达,5
213,早晨,5
214,何不,5
215,银子,5
216,安息,5
217,安逸,5
218,坟墓,5
219,欢喜,5
220,未曾,5
221,恐惧,5
222,坚固,5
223,扶助,5
224,祸患,5
225,照样,5
226,眼前,5
227,理会,5
228,绳索,5
229,饥饿,5
230,仰望,5
231,计谋,5
232,强暴,5
233,争战,5
234,无所,5
235,已经,5
236,如此,5
237,放在,5
238,气力,5
239,毫无,5
240,帮助,5
241,不过,5
242,福乐,5
243,眼目,5
244,虚空,5
245,偏离,5
246,清洁,5
247,虽然,5
248,所知,5
249,站立,5
250,抓住,5
251,以后,5
252,争辩,5
253,选择,5
254,暴风,5
255,厌恶,5
256,蒙蔽,5
257,中间,5
258,不使,5
259,记念,5
260,一般,5
261,联络,5
262,见证,5
263,无知,5
264,四围,5
265,夺去,5
266,尊荣,5
267,如何,5
268,施行,5
269,界限,5
270,污秽,5
271,隐密,5
272,舌头,5
273,不明,5
274,忧愁,5
275,惊奇,5
276,亲眼,5
277,何等,5
278,强取,5
279,穹苍,5
280,只管,5
281,深渊,5
282,它们,5
283,个人,4
284,家产,4
285,家里,4
286,打发,4
287,众人,4
288,数目,4
289,察看,4
290,无故,4
291,四面,4
292,旁边,4
293,天上,4
294,旷野,4
295,击打,4
296,撕裂,4
297,赤身,4
298,纯正,4
299,炉灰,4
300,身体,4
301,拿玛,4
302,琐法,4
303,各人,4
304,头上,4
305,痛苦,4
306,那日,4
307,密云,4
308,恐吓,4
309,夺取,4
310,不见,4
311,归于,4
312,愁苦,4
313,胜于,4
314,盼望,4
315,剪除,4
316,不信,4
317,并且,4
318,何况,4
319,根基,4
320,毁坏,4
321,网罗,4
322,生在,4
323,测度,4
324,之辈,4
325,野兽,4
326,平安,4
327,野驴,4
328,赶出,4
329,慈爱,4
330,原处,4
331,财物,4
332,敌人,4
333,救赎,4
334,不作,4
335,世上,4
336,黑夜,4
337,任凭,4
338,鉴察,4
339,试验,4
340,要到,4
341,恳求,4
342,查究,4
343,不住,4
344,拔出,4
345,要以,4
346,成为,4
347,亨通,4
348,虽有,4
349,应允,4
350,灭绝,4
351,戏笑,4
352,世界,4
353,审判官,4
354,判官,4
355,述说,4
356,欺压,4
357,不如,4
358,气绝,4
359,虚妄,4
360,不留,4
361,并非,4
362,所说,4
363,飞鸟,4
364,要为,4
365,争论,4
366,所生,4
367,眼看,4
368,消灭,4
369,改变,4
370,如今,4
371,疼痛,4
372,抢夺,4
373,颈项,4
374,居住,4
375,产业,4
376,不用,4
377,葡萄,4
378,羞辱,4
379,倾倒,4
380,勇士,4
381,明理,4
382,兴起,4
383,照耀,4
384,肢体,4
385,远处,4
386,永远,4
387,势力,4
388,歌唱,4
389,何尝,4
390,黄金,4
391,责罚,4
392,能见,4
393,精金,4
394,光亮,4
395,惊恐,4
396,价值,4
397,求救,4
398,作孽,4
399,陈说,4
400,电光,4
401,奇妙,4
402,岂肯,4
403,恶事,3
404,女儿,3
405,骆驼,3
406,姊妹,3
407,常常,3
408,一天,3
409,走去,3
410,而来,3
411,只是,3
412,正在,3
413,来说,3
414,外袍,3
415,仍然,3
416,情愿,3
417,保全,3
418,只要,3
419,妻子,3
420,难道,3
421,手里,3
422,悲伤,3
423,远远,3
424,极其,3
425,,3
426,有生,3
427,欢乐,3
428,鳄鱼,3
429,星宿,3
430,光线,3
431,眼皮,3
432,早已,3
433,王子,3
434,不到,3
435,止息,3
436,奴仆,3
437,辖制,3
438,珍宝,3
439,寻见,3
440,既然,3
441,来到,3
442,素来,3
443,将要,3
444,稳固,3
445,挨近,3
446,行事,3
447,牙齿,3
448,思念,3
449,静默,3
450,必死,3
451,圣者,3
452,一位,3
453,住处,3
454,地步,3
455,城门,3
456,财宝,3
457,吞灭,3
458,地里,3
459,人生,3
460,火星,3
461,至于,3
462,大事,3
463,高处,3
464,成就,3
465,贫寒,3
466,打破,3
467,不受,3
468,不惧,3
469,灾害,3
470,立约,3
471,查看,3
472,有益,3
473,现今,3
474,离弃,3
475,结伴,3
476,瞻望,3
477,不作声,3
478,上有,3
479,力量,3
480,货物,3
481,说谎,3
482,转意,3
483,有理,3
484,雇工,3
485,工人,3
486,虫子,3
487,皮肤,3
488,出言,3
489,苦恼,3
490,惊骇,3
491,甚至,3
492,厌弃,3
493,唾沫,3
494,靶子,3
495,除掉,3
496,殷勤,3
497,居所,3
498,兴旺,3
